date,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),QObs(mm/d)
2009-07-09,49766.39,14.53,229.57,0.0,29.39,22.0,2640.0,0.05670192362373088
2009-07-10,49766.39,12.56,346.31,0.0,31.0,20.49,2398.32,0.10080341977552155
2009-07-11,49766.39,0.0,413.53,0.0,31.5,20.75,2439.33,0.08977804573757388
2009-07-12,49766.39,0.0,424.89,0.0,32.0,20.77,2442.73,0.0976533129075365
2009-07-13,49766.39,0.0,425.99,0.0,32.5,21.11,2498.12,0.08347783200160377
2009-07-14,49765.66,18.44,287.44,0.0,32.0,22.17,2667.84,0.10710363351149164
2009-07-15,49420.8,12.39,279.22,0.0,32.5,23.0,2800.0,0.1228541678514169
2009-07-16,49420.8,0.0,380.75,0.0,32.75,23.0,2800.0,0.12127911441742435
2009-07-17,49420.8,11.22,287.47,0.0,32.5,23.17,2826.43,0.1433298624933197
2009-07-18,49420.8,11.3,295.02,0.0,30.97,21.28,2524.83,0.15750534339925243
2009-07-19,49420.8,7.12,323.1,0.0,30.47,19.75,2300.24,0.17325587773917767
2009-07-20,49420.08,0.0,431.52,0.0,31.0,20.2,2352.12,0.17325587773917767
2009-07-21,49075.2,0.0,505.3,0.0,31.5,17.44,1989.95,0.14647996936130475
2009-07-22,49075.2,0.0,496.98,0.0,32.5,18.5,2120.0,0.12127911441742435
2009-07-23,49075.2,0.0,471.41,0.0,32.96,20.0,2320.0,0.10552858007749913
2009-07-24,49075.2,0.0,414.47,0.0,32.0,21.5,2560.0,0.08347783200160377
2009-07-25,49075.2,0.0,387.8,0.0,31.48,22.0,2640.0,0.09292815260555892
2009-07-26,48729.59,0.0,448.91,0.0,32.16,20.5,2400.0,0.07402751139764863
2009-07-27,48729.59,0.0,442.59,0.0,32.5,21.0,2480.0,0.06142708392570845
2009-07-28,48729.59,0.0,427.89,0.0,32.5,21.5,2560.0,0.04725160301977572
2009-07-29,48729.59,0.0,410.42,0.0,33.04,22.5,2720.0,0.03937633584981311
2009-07-30,48635.93,0.0,406.4,0.0,33.55,23.0,2800.0,0.03150106867985048
2009-07-31,48384.0,6.14,299.41,0.0,33.26,23.0,2800.0,0.02992601524585796
2009-08-01,48384.0,3.31,371.71,0.0,32.5,22.5,2720.0,0.03150106867985048
2009-08-02,48384.0,12.0,281.8,0.0,32.22,23.0,2800.0,0.02835096181186544
2009-08-03,48383.28,17.13,279.56,0.0,32.0,22.99,2799.09,0.02835096181186544
2009-08-04,48038.39,6.67,301.79,0.0,32.44,22.5,2720.0,0.02835096181186544
2009-08-05,48038.39,4.51,332.04,0.0,33.07,21.51,2560.84,0.02520085494388039
2009-08-06,48038.39,0.0,438.98,0.0,33.0,21.5,2559.99,0.022050748075895337
2009-08-07,48037.67,6.61,310.41,0.0,32.63,22.0,2640.0,0.01890064120791029
2009-08-08,47692.81,4.35,334.0,0.0,33.5,21.37,2539.84,0.01575053433992524
2009-08-09,47692.81,0.0,415.44,0.0,33.53,22.5,2720.0,0.01433298624933197
2009-08-10,47692.81,0.0,433.8,0.0,34.5,22.5,2720.0,0.013860470219134214
2009-08-11,47455.47,0.0,421.75,0.0,35.0,23.3,2848.39,0.01228541678514169
2009-08-12,47347.2,0.0,415.68,0.0,34.8,23.35,2856.12,0.011497890068145427
2009-08-13,47347.2,8.56,308.53,0.0,33.5,22.5,2720.0,0.01307294350213795
2009-08-14,47347.2,2.56,291.75,0.0,30.21,22.0,2640.0,0.01890064120791029
2009-08-15,47001.59,5.8,274.7,0.0,30.5,21.5,2560.0,0.02520085494388039
2009-08-16,47001.59,15.79,265.03,0.0,31.0,22.31,2690.28,0.06142708392570845
2009-08-17,47001.59,7.11,223.49,0.0,30.35,23.25,2839.24,0.04882665645376825
2009-08-18,47000.86,3.7,263.05,0.0,32.0,23.29,2846.42,0.04252644271779815
2009-08-19,46655.99,3.62,290.1,0.0,33.0,23.0,2800.0,0.055126870189738345
2009-08-20,46655.99,4.76,312.94,0.0,33.0,22.0,2640.0,0.05670192362373088
2009-08-21,46655.99,9.35,286.22,0.0,32.0,22.5,2720.0,0.05985203049171592
2009-08-22,46310.39,0.75,341.43,0.0,30.95,22.5,2720.0,0.06615224422768602
2009-08-23,46310.39,0.0,470.77,0.0,30.95,18.38,2110.53,0.06615224422768602
2009-08-24,46310.39,0.0,495.94,0.0,31.0,17.0,1920.0,0.06300213735970096
2009-08-25,45964.79,0.0,493.54,0.0,31.72,17.52,2003.47,0.05670192362373088
2009-08-26,45964.79,0.0,441.73,0.0,32.26,20.3,2367.3,0.0519767633217533
2009-08-27,45964.79,19.43,227.96,0.0,28.75,21.72,2594.58,0.07087740452966358
2009-08-28,45964.07,26.54,187.43,0.0,27.56,22.0,2640.0,0.18900641207910288
2009-08-29,45619.2,21.0,302.68,0.0,31.18,21.0,2480.0,0.20475694641902814
2009-08-30,45619.2,0.0,397.51,0.0,31.94,21.79,2605.89,0.17325587773917767
2009-08-31,45619.2,0.67,351.19,0.0,31.0,22.0,2640.0,0.17325587773917767
2009-09-01,45273.6,4.98,240.69,0.0,29.98,22.42,2706.65,0.18900641207910288
2009-09-02,45273.6,35.21,246.33,0.0,29.5,21.81,2609.64,0.3622622898182806
2009-09-03,45273.6,0.0,404.68,0.0,29.49,19.51,2280.59,0.23625801509887862
2009-09-04,44928.01,0.0,439.61,0.0,31.41,19.69,2294.9,0.20475694641902814
2009-09-05,44928.01,0.0,437.74,0.0,32.5,20.5,2400.0,0.17325587773917767
2009-09-06,44928.01,0.0,436.0,0.0,32.5,20.5,2400.0,0.15750534339925243
2009-09-07,44582.38,0.0,420.42,0.0,31.05,20.0,2320.0,0.14175480905932716
2009-09-08,44582.38,0.0,472.07,0.0,31.0,17.5,2000.0,0.12442922128540944
2009-09-09,44582.38,0.0,475.51,0.0,33.0,18.5,2120.72,0.11025374037947669
2009-09-10,44236.8,0.0,451.63,0.0,33.0,19.72,2297.45,0.0976533129075365
2009-09-11,44236.8,0.0,412.66,0.0,32.46,21.0,2480.0,0.08820299230358135
2009-09-12,44236.8,0.0,355.56,0.0,30.7,21.62,2579.06,0.08032772513361873
2009-09-13,43891.2,16.77,215.77,0.0,29.48,22.5,2720.0,0.10237847320951407
2009-09-14,43891.2,0.0,333.96,0.0,31.0,22.5,2720.0,0.1118287938134692
2009-09-15,43891.2,20.05,231.37,0.0,30.05,22.4,2703.83,0.22050748075895338
2009-09-16,43545.58,5.5,264.15,0.0,30.64,22.0,2640.0,0.20475694641902814
2009-09-17,43545.58,19.12,246.64,0.0,30.97,22.5,2720.0,0.23625801509887862
2009-09-18,43545.58,32.14,234.34,0.0,29.2,21.48,2556.11,1.0237847320951408
2009-09-19,43199.99,0.0,345.42,0.0,30.96,21.98,2636.75,0.8032772513361873
2009-09-20,43199.99,0.0,368.09,0.0,32.0,22.0,2640.0,0.6930235109567107
2009-09-21,43199.99,0.0,373.16,0.0,33.0,22.5,2720.0,0.5512687018973834
2009-09-22,43199.99,0.0,372.77,0.0,33.0,22.5,2720.0,0.45676549585783205
2009-09-23,42854.4,0.0,388.31,0.0,32.49,21.5,2560.0,0.37801282415820575
2009-09-24,42854.4,0.0,379.89,0.0,32.5,21.86,2617.87,0.3307612211384301
2009-09-25,42854.4,5.12,284.49,0.0,33.0,22.21,2673.56,0.2992601524585796
2009-09-26,42508.79,0.0,378.7,0.0,32.9,22.0,2640.0,0.26775908377872915
2009-09-27,42508.79,0.0,382.79,0.0,32.0,20.92,2466.66,0.23625801509887862
2009-09-28,42508.79,0.0,442.9,0.0,31.0,16.97,1917.9,0.22050748075895338
2009-09-29,42163.19,0.0,439.52,0.0,31.0,16.94,1915.07,0.18900641207910288
2009-09-30,42163.19,0.0,481.63,0.0,27.38,11.0,1320.0,0.17325587773917767
2009-10-01,42163.19,0.0,487.16,0.0,27.61,10.0,1240.0,0.1496300762292898
2009-10-02,41817.59,0.0,458.79,0.0,28.0,12.31,1425.08,0.13387954188936457
2009-10-03,41817.59,0.0,439.34,0.0,29.0,14.08,1606.4,0.12127911441742435
2009-10-04,41817.59,0.0,391.24,0.0,30.0,17.38,1981.13,0.11025374037947669
2009-10-05,41472.0,5.98,208.12,0.0,28.5,20.49,2399.17,0.10237847320951407
2009-10-06,41472.0,9.59,194.27,0.0,29.5,22.0,2640.0,0.1039535266435066
2009-10-07,41472.0,0.0,277.68,0.0,31.3,22.94,2790.25,0.09922836634152903
2009-10-08,41126.4,0.0,302.86,0.0,32.72,23.25,2839.4,0.09607825947354397
2009-10-09,41126.4,0.0,303.47,0.0,32.98,23.47,2875.81,0.08820299230358135
2009-10-10,41126.4,0.0,327.0,0.0,32.89,22.5,2720.0,0.08032772513361873
2009-10-11,40780.81,0.0,355.34,0.0,32.65,21.0,2480.0,0.0724524579636561
2009-10-12,40780.81,0.0,315.23,0.0,32.5,22.5,2720.0,0.06615224422768602
2009-10-13,40780.81,0.0,310.19,0.0,30.56,21.0,2480.0,0.05985203049171592
2009-10-14,40435.92,0.0,258.08,0.0,27.96,20.5,2400.0,0.058276977057723396
2009-10-15,40435.2,6.0,221.44,0.0,29.5,20.5,2400.0,0.06457719079369348
2009-10-16,40435.2,5.16,237.17,0.0,28.52,18.81,2169.06,0.06615224422768602
2009-10-17,40435.2,0.0,426.68,0.0,23.9,9.0,1160.0,0.06457719079369348
2009-10-18,40089.6,0.0,380.21,0.0,16.0,4.69,855.26,0.05670192362373088
2009-10-19,40089.6,0.0,440.84,0.0,18.87,3.0,760.0,0.0519767633217533
2009-10-20,40089.6,0.0,444.37,0.0,22.5,5.01,880.52,0.04725160301977572
2009-10-21,39744.0,0.0,424.45,0.0,26.5,9.5,1200.28,0.044101496151790674
2009-10-22,39744.0,0.0,387.98,0.0,28.49,13.5,1560.0,0.04252644271779815
2009-10-23,39744.0,0.0,347.61,0.0,29.47,16.57,1885.24,0.03937633584981311
2009-10-24,39492.05,4.94,235.02,0.0,27.49,16.53,1882.71,0.03780128241582058
2009-10-25,39398.4,0.0,386.58,0.0,23.51,9.0,1160.0,0.03622622898182805
2009-10-26,39398.4,0.0,360.62,0.0,23.0,10.0,1240.0,0.03465117554783553
2009-10-27,39398.4,0.0,288.14,0.0,26.0,16.0,1800.0,0.03622622898182805
2009-10-28,39052.78,9.58,175.75,0.0,28.28,20.12,2339.87,0.0456765495857832
2009-10-29,39052.78,0.0,301.98,0.0,30.32,19.0,2200.0,0.044101496151790674
2009-10-30,39052.78,0.0,293.34,0.0,31.0,20.0,2320.0,0.04095138928380563
2009-10-31,38944.49,0.0,289.12,0.0,30.0,19.47,2275.04,0.05040170988776078
2009-11-01,38707.2,0.0,382.29,0.0,27.12,11.5,1360.0,0.0519767633217533
2009-11-02,38707.2,0.0,353.11,0.0,22.19,9.5,1200.0,0.04725160301977572
2009-11-03,38707.2,0.0,349.07,0.0,21.0,8.58,1126.77,0.044101496151790674
2009-11-04,38362.32,0.0,379.11,0.0,24.0,8.62,1129.43,0.04095138928380563
2009-11-05,38361.6,0.0,388.11,0.0,25.0,8.0,1080.0,0.03780128241582058
2009-11-06,38361.6,0.0,409.81,0.0,23.52,3.49,799.18,0.03465117554783553
2009-11-07,38361.6,0.0,377.08,0.0,24.32,7.5,1040.0,0.03307612211384301
2009-11-08,38016.71,0.0,339.93,0.0,26.0,11.5,1359.88,0.03150106867985048
2009-11-09,38015.99,0.0,273.98,0.0,26.0,15.15,1732.11,0.02992601524585796
2009-11-10,38015.99,19.33,111.92,0.0,24.5,19.0,2200.69,0.03622622898182805
2009-11-11,38015.99,23.94,125.78,0.0,23.57,17.5,2000.0,0.08032772513361873
2009-11-12,37764.05,2.63,238.89,0.0,21.0,11.5,1360.0,0.08347783200160377
2009-11-13,37670.41,0.0,324.37,0.0,21.55,8.28,1102.34,0.0724524579636561
2009-11-14,37670.41,0.0,340.75,0.0,23.6,8.5,1120.0,0.06457719079369348
2009-11-15,37670.41,0.0,365.91,0.0,24.21,6.21,936.48,0.058276977057723396
2009-11-16,37670.41,0.0,354.87,0.0,23.86,6.87,989.34,0.05355181675574582
2009-11-17,37324.78,0.0,332.74,0.0,23.88,8.46,1117.01,0.04882665645376825
2009-11-18,37324.78,0.0,289.86,0.0,24.02,11.5,1360.0,0.04725160301977572
2009-11-19,37324.78,0.0,332.97,0.0,22.73,7.4,1031.65,0.044101496151790674
2009-11-20,37324.78,0.0,330.44,0.0,23.03,7.76,1060.59,0.04095138928380563
2009-11-21,37324.78,0.0,319.65,0.0,23.28,8.67,1133.73,0.03937633584981311
2009-11-22,36979.93,8.44,176.7,0.0,23.17,13.5,1559.86,0.03780128241582058
2009-11-23,36979.21,0.0,231.38,0.0,23.13,13.65,1571.51,0.03780128241582058
2009-11-24,36979.21,0.0,190.84,0.0,20.5,13.11,1497.66,0.03780128241582058
2009-11-25,36979.21,1.53,129.34,0.0,16.51,11.69,1375.22,0.03622622898182805
2009-11-26,36979.21,0.0,272.78,0.0,17.0,6.19,934.98,0.03622622898182805
2009-11-27,36979.21,0.0,344.16,0.0,17.36,1.11,648.46,0.03465117554783553
2009-11-28,36634.3,0.0,338.17,0.0,17.0,1.12,649.25,0.03150106867985048
2009-11-29,36633.58,0.0,329.36,0.0,19.95,4.14,811.07,0.03150106867985048
2009-11-30,36633.58,0.0,344.64,0.0,22.23,4.0,800.0,0.02992601524585796
2009-12-01,36633.58,0.01,301.6,0.0,22.0,7.79,1063.5,0.02835096181186544
2009-12-02,36633.58,21.38,166.17,0.0,21.81,12.39,1431.35,0.02992601524585796
2009-12-03,36633.58,29.16,169.85,0.0,21.41,11.81,1384.57,0.0456765495857832
2009-12-04,36633.58,0.0,223.87,0.0,15.19,6.29,943.08,0.0519767633217533
2009-12-05,36629.49,30.32,114.56,0.0,10.55,5.01,880.68,0.1543552365312674
2009-12-06,36381.65,0.15,311.36,0.0,12.98,-0.5,600.0,0.18900641207910288
2009-12-07,36288.0,0.0,290.48,0.0,16.0,3.91,800.0,0.17325587773917767
2009-12-08,36288.0,1.75,215.4,0.0,20.5,12.0,1400.0,0.1512051296632823
2009-12-09,36288.0,3.37,150.52,0.0,24.01,16.4,1864.05,0.1449049159273122
2009-12-10,36288.0,8.05,221.27,0.0,22.59,9.24,1179.39,0.17325587773917767
2009-12-11,36288.0,0.0,199.8,0.0,12.48,5.07,885.47,0.17325587773917767
2009-12-12,36288.0,24.53,125.48,0.0,11.53,5.5,920.0,0.23625801509887862
2009-12-13,36288.0,18.49,203.31,0.0,20.15,8.73,1138.21,0.5512687018973834
2009-12-14,36288.0,5.42,214.81,0.0,24.0,12.8,1464.47,0.582769770577234
2009-12-15,36288.0,0.0,216.6,0.0,24.82,16.0,1800.0,0.5985203049171592
2009-12-16,36288.0,0.0,281.86,0.0,23.64,11.46,1357.2,0.5670192362373087
2009-12-17,36288.0,0.0,243.67,0.0,17.14,8.02,1081.8,0.48826656453768247
2009-12-18,36288.0,19.58,206.06,0.0,19.27,8.34,1107.02,0.5355181675574583
2009-12-19,36288.0,11.08,237.93,0.0,19.5,5.5,920.0,0.6615224422768602
2009-12-20,36288.0,0.0,309.08,0.0,14.0,1.49,678.95,0.645771907936935
2009-12-21,36288.0,0.0,312.23,0.0,12.0,-0.5,600.0,0.5985203049171592
2009-12-22,36288.0,0.0,339.07,0.0,14.5,-1.0,560.0,0.5512687018973834
2009-12-23,36288.0,0.0,339.89,0.0,17.93,1.5,680.0,0.5040170988776077
2009-12-24,36288.0,0.0,298.34,0.0,20.48,7.49,1038.81,0.45676549585783205
2009-12-25,36288.0,17.56,210.34,0.0,21.64,9.58,1206.08,0.44101496151790676
2009-12-26,36288.0,0.0,322.25,0.0,17.96,3.0,760.0,0.42526442717798146
2009-12-27,36288.0,0.0,227.25,0.0,12.54,4.2,815.62,0.393763358498131
2009-12-28,36288.0,0.0,248.91,0.0,12.51,3.32,785.9,0.37801282415820575
2009-12-29,36288.0,0.0,336.06,0.0,13.0,-2.0,520.0,0.3622622898182806
2009-12-30,36288.0,0.0,342.58,0.0,15.5,-0.45,600.0,0.3307612211384301
2009-12-31,36288.0,1.0,318.0,0.0,20.0,5.91,920.0,0.31501068679850486
2010-01-01,36288.0,1.9,267.09,0.0,19.98,7.62,1042.72,0.31501068679850486
2010-01-02,36288.0,0.55,280.35,0.0,12.81,-0.56,594.65,0.2992601524585796
2010-01-03,36288.0,0.0,305.29,0.0,10.0,-4.0,440.0,0.2835096181186543
2010-01-04,36288.72,0.0,287.56,0.0,7.5,-5.0,440.0,0.26775908377872915
2010-01-05,36525.3,0.0,286.82,0.0,8.0,-4.4,440.0,0.26775908377872915
2010-01-06,36633.58,0.0,307.4,0.0,7.51,-6.25,379.65,0.25200854943880385
2010-01-07,36633.58,0.0,342.4,0.0,10.5,-6.5,360.0,0.23625801509887862
2010-01-08,36633.58,6.14,243.74,0.0,12.44,-3.0,480.0,0.23625801509887862
2010-01-09,36633.58,0.0,234.09,0.0,5.51,-3.82,454.46,0.23625801509887862
2010-01-10,36633.58,0.0,267.26,0.0,3.88,-7.0,360.0,0.22050748075895338
2010-01-11,36633.58,0.0,327.45,0.0,6.5,-8.33,320.0,0.22050748075895338
2010-01-12,36633.58,0.0,354.02,0.0,10.81,-6.86,360.0,0.20475694641902814
2010-01-13,36870.91,0.0,353.1,0.0,12.93,-4.72,439.59,0.20475694641902814
2010-01-14,36979.21,0.0,352.51,0.0,14.0,-3.5,477.71,0.20475694641902814
2010-01-15,36979.21,0.0,364.84,0.0,19.0,-0.49,559.29,0.18900641207910288
2010-01-16,36979.21,28.22,217.44,0.0,20.98,8.0,1079.94,0.25200854943880385
2010-01-17,36979.21,69.26,121.6,0.0,19.5,13.0,1480.0,1.1025374037947668
2010-01-18,36979.21,0.0,245.01,0.0,18.59,8.5,1120.0,1.1182879381346922
2010-01-19,37216.5,0.0,333.17,0.0,19.0,3.5,800.0,1.2127911441742438
2010-01-20,37324.78,0.0,332.94,0.0,20.5,4.99,879.15,1.1497890068145427
2010-01-21,37324.78,34.07,200.3,0.0,20.53,9.38,1190.44,2.0475694641902815
2010-01-22,37324.78,62.79,156.8,0.0,22.0,13.5,1560.0,4.425900149518993
2010-01-23,37324.78,0.0,309.74,0.0,23.0,9.2,1175.69,3.6226228981828057
2010-01-24,37562.11,0.0,257.54,0.0,22.08,11.47,1357.25,3.024102593265646
2010-01-25,37670.41,18.73,217.59,0.0,23.48,11.0,1320.0,3.1186057993051977
2010-01-26,37670.41,0.0,303.29,0.0,18.39,5.87,920.0,2.9138488528861703
2010-01-27,37670.41,0.0,368.0,0.0,17.5,0.5,640.0,2.5988381660876647
2010-01-28,37670.41,0.0,378.58,0.0,18.0,0.0,600.0,2.331079082308936
2010-01-29,38015.99,0.0,371.43,0.0,20.37,3.0,760.0,2.126322135889908
2010-01-30,38015.99,8.82,207.51,0.0,20.0,9.06,1164.61,2.079070532870132
2010-01-31,38015.99,10.03,251.38,0.0,19.02,5.0,880.0,2.1893242732496083
2010-02-01,38015.99,0.0,290.57,0.0,13.37,2.51,720.52,2.094821067210057
2010-02-02,38357.51,7.0,190.66,0.0,16.66,7.41,1032.44,2.063319998530207
2010-02-03,38361.6,0.0,311.79,0.0,16.33,4.5,840.0,2.016068395510431
2010-02-04,38361.6,0.0,314.66,0.0,18.56,6.5,960.0,1.9058146551309543
2010-02-05,38361.6,0.0,258.11,0.0,20.95,11.5,1360.0,1.9058146551309543
2010-02-06,38707.2,18.56,193.16,0.0,18.54,9.51,1200.42,2.063319998530207
2010-02-07,38707.2,0.0,304.18,0.0,14.0,3.5,800.0,1.9530662581507299
2010-02-08,38707.2,0.0,377.59,0.0,14.0,-0.5,599.96,1.8428125177712535
2010-02-09,38707.2,8.44,278.44,0.0,16.98,2.71,736.55,1.7798103804115524
2010-02-10,39052.78,12.45,301.57,0.0,16.01,-0.5,600.0,1.8743135864511038
2010-02-11,39052.78,0.0,320.11,0.0,9.16,-1.5,560.0,1.764059846071627
2010-02-12,39052.78,21.26,163.2,0.0,7.5,1.0,640.0,2.0475694641902815
2010-02-13,39146.42,25.87,182.85,0.0,7.64,0.5,640.0,2.898098318546245
2010-02-14,39398.4,0.0,410.6,0.0,12.38,-2.38,520.0,2.835096181186544
2010-02-15,39398.4,0.63,396.35,0.0,14.0,-0.63,589.24,2.677590837787291
2010-02-16,39398.4,2.67,339.14,0.0,12.5,-2.0,520.2,2.535836028727964
2010-02-17,39744.0,0.0,403.01,0.0,10.99,-3.0,480.0,2.346829616648861
2010-02-18,39744.0,0.0,419.02,0.0,13.11,-2.0,520.0,2.1735737389096834
2010-02-19,39744.0,0.0,430.63,0.0,15.5,-0.64,588.78,2.016068395510431
2010-02-20,39981.31,0.0,438.89,0.0,18.76,1.5,680.0,1.890064120791029
2010-02-21,40089.6,0.0,454.27,0.0,21.62,2.03,720.0,1.7798103804115524
2010-02-22,40089.6,0.0,384.91,0.0,21.82,7.99,1079.21,1.7955609147514775
2010-02-23,40089.6,0.0,285.78,0.0,19.43,10.39,1270.92,1.9530662581507299
2010-02-24,40435.2,0.0,392.44,0.0,18.93,5.27,901.84,1.8428125177712535
2010-02-25,40435.2,0.01,387.13,0.0,12.13,-0.5,600.0,1.764059846071627
2010-02-26,40435.2,0.0,441.63,0.0,12.0,-3.72,462.71,1.6695566400320756
2010-02-27,40780.81,1.0,434.11,0.0,14.5,-0.62,590.2,1.575053433992524
2010-02-28,40780.81,0.0,419.24,0.0,15.0,1.0,640.0,1.4805502279529728
2010-03-01,40780.81,0.0,457.64,0.0,18.0,1.0,640.0,1.3860470219134213
2010-03-02,41126.4,22.3,318.03,0.0,19.81,5.06,884.74,1.5593028996525988
2010-03-03,41126.4,0.0,354.34,0.0,16.23,5.36,909.18,1.6380555713522251
2010-03-04,41126.4,0.0,429.63,0.0,14.0,-0.29,600.0,1.575053433992524
2010-03-05,41363.71,0.0,450.25,0.0,14.0,-1.5,560.0,1.496300762292898
2010-03-06,41472.0,0.0,483.04,0.0,16.5,-1.99,520.82,1.4017975562533467
2010-03-07,41472.0,0.0,494.07,0.0,18.2,-1.75,539.73,1.29154381587387
2010-03-08,41472.0,0.0,477.37,0.0,20.5,1.71,696.45,1.1970406098343185
2010-03-09,41817.59,0.0,428.39,0.0,21.44,6.0,920.0,1.1182879381346922
2010-03-10,41817.59,0.0,450.69,0.0,22.9,5.94,920.0,1.039535266435066
2010-03-11,41817.59,21.76,261.8,0.0,24.2,12.5,1439.76,1.1497890068145427
2010-03-12,42163.19,17.99,153.65,0.0,21.0,14.81,1689.65,1.4332986249331972
2010-03-13,42163.19,2.22,300.22,0.0,20.5,10.5,1280.0,1.6065545026723747
2010-03-14,42163.19,0.0,402.05,0.0,19.5,6.39,950.93,1.6065545026723747
2010-03-15,42508.79,0.0,323.19,0.0,18.38,8.5,1120.0,1.5435523653126735
2010-03-16,42508.79,0.0,425.33,0.0,18.5,4.5,840.0,1.4490491592731225
2010-03-17,42508.79,3.73,292.81,0.0,18.26,6.0,920.0,1.3860470219134213
2010-03-18,42854.4,8.19,165.28,0.0,14.59,8.5,1120.0,1.417548090593272
2010-03-19,42854.4,0.0,418.4,0.0,19.16,6.0,920.0,1.3702964875734962
2010-03-20,42854.4,0.0,486.94,0.0,23.07,5.5,920.0,1.307294350213795
2010-03-21,43199.99,5.05,347.12,0.0,22.92,7.09,1007.49,1.29154381587387
2010-03-22,43199.99,5.13,280.77,0.0,19.34,8.26,1100.98,1.3230448845537204
2010-03-23,43199.99,0.0,442.33,0.0,18.01,4.45,836.27,1.2600427471940194
2010-03-24,43545.58,0.0,480.73,0.0,21.5,5.5,920.0,1.1970406098343185
2010-03-25,43545.58,0.0,458.45,0.0,23.03,8.0,1080.0,1.1340384724746173
2010-03-26,43545.58,18.15,281.66,0.0,23.26,12.0,1399.88,1.3545459532335709
2010-03-27,43891.2,0.0,477.54,0.0,23.5,7.5,1039.72,1.29154381587387
2010-03-28,43891.2,0.0,432.76,0.0,24.11,10.48,1278.79,1.228541678514169
2010-03-29,43891.2,7.37,263.24,0.0,22.03,11.98,1398.21,1.2757932815339448
2010-03-30,44236.8,0.0,456.88,0.0,20.5,6.5,959.84,1.228541678514169
2010-03-31,44236.8,0.0,501.84,0.0,23.31,6.5,960.0,1.1497890068145427
2010-04-01,44236.8,0.0,512.8,0.0,26.13,8.0,1080.0,1.039535266435066
2010-04-02,44582.38,0.0,530.35,0.0,28.31,7.97,1077.55,0.9450320603955145
2010-04-03,44582.38,0.0,513.29,0.0,28.98,9.88,1230.03,0.8662793886958883
2010-04-04,44582.38,0.0,512.94,0.0,28.38,9.54,1203.07,0.787526716996262
2010-04-05,44928.01,0.0,501.21,0.0,29.61,11.38,1350.18,0.708774045296636
2010-04-06,44928.01,0.0,480.68,0.0,29.29,12.64,1451.01,0.645771907936935
2010-04-07,44928.01,0.0,465.91,0.0,27.91,12.5,1440.0,0.582769770577234
2010-04-08,45036.29,0.0,438.19,0.0,27.39,13.5,1560.0,0.5355181675574583
2010-04-09,45273.6,18.19,338.95,0.0,26.11,11.97,1397.5,0.48826656453768247
2010-04-10,45273.6,0.0,523.43,0.0,24.48,6.51,960.74,0.44101496151790676
2010-04-11,45273.6,0.0,472.81,0.0,25.35,10.0,1240.0,0.393763358498131
2010-04-12,45619.2,0.0,491.59,0.0,27.0,10.24,1259.14,0.3622622898182806
2010-04-13,45619.2,0.0,472.04,0.0,27.26,11.5,1360.0,0.34651175547835533
2010-04-14,45619.2,0.0,441.58,0.0,28.0,13.5,1560.0,0.3307612211384301
2010-04-15,45964.79,0.0,442.68,0.0,28.0,13.5,1560.0,0.2992601524585796
2010-04-16,45964.79,0.0,508.31,0.0,27.49,9.5,1200.0,0.2835096181186543
2010-04-17,45964.79,0.0,478.59,0.0,27.5,11.0,1320.0,0.25200854943880385
2010-04-18,46310.39,0.0,451.38,0.0,27.04,11.99,1399.54,0.23625801509887862
2010-04-19,46310.39,4.47,322.4,0.0,27.57,13.5,1560.0,0.2992601524585796
2010-04-20,46310.39,0.02,411.85,0.0,25.83,12.85,1467.66,0.31501068679850486
2010-04-21,46418.67,5.41,290.59,0.0,25.48,13.5,1560.0,0.2835096181186543
2010-04-22,46655.99,0.0,470.81,0.0,27.28,11.5,1360.0,0.26775908377872915
2010-04-23,46655.99,0.0,491.2,0.0,28.62,11.5,1360.0,0.25200854943880385
2010-04-24,46655.99,0.0,421.36,0.0,29.31,15.47,1757.58,0.22050748075895338
2010-04-25,47001.59,3.44,247.28,0.0,28.3,18.5,2120.0,0.20475694641902814
2010-04-26,47001.59,5.99,276.17,0.0,27.13,15.8,1783.72,0.20475694641902814
2010-04-27,47001.59,0.0,481.38,0.0,27.0,11.0,1320.0,0.18900641207910288
2010-04-28,47253.57,12.68,384.55,0.0,25.08,7.5,1040.0,0.17325587773917767
2010-04-29,47347.2,0.0,495.0,0.0,24.51,8.0,1080.0,0.17325587773917767
2010-04-30,47347.2,0.0,487.87,0.0,27.0,10.5,1280.0,0.25200854943880385
2010-05-01,47347.2,87.78,253.47,0.0,27.9,17.5,2000.0,1.6853071743720007
2010-05-02,47692.81,0.0,324.98,0.0,30.65,20.5,2400.0,1.6065545026723747
2010-05-03,47692.81,0.0,287.7,0.0,30.62,21.84,2614.13,1.6223050370122998
2010-05-04,47692.81,0.0,219.96,0.0,28.9,22.5,2720.0,1.5593028996525988
2010-05-05,47692.81,29.97,205.73,0.0,28.55,20.78,2444.86,2.000317861170506
2010-05-06,48038.39,0.0,319.62,0.0,29.59,20.5,2400.0,1.9530662581507299
2010-05-07,48038.39,0.0,388.13,0.0,30.24,18.96,2193.03,1.764059846071627
2010-05-08,48038.39,0.0,365.19,0.0,30.56,20.07,2331.31,1.5593028996525988
2010-05-09,48042.48,14.69,369.03,0.0,30.0,14.6,1655.99,1.496300762292898
